oz_one,oz_two,oz_three,oz_four,oz_five,oz_six,oz_seven,oz_eight,oz_nine,oz_ten,oz_eleven,oz_twelve,oz_thirteen,oz_fourteen,oz_fifteen,oz_sixteen,oz_seventeen,oz_eighteen,oz_nineteen,oz_twenty,oz_twentyone,oz_twentytwo,oz_twentythree,oz_twentyfour,oz_twentyfive,oz_twentysix,oz_twentyseven,oz_twentyeight,oz_twentynine,oz_thirty,oz_thirtyone,oz_thirtytwo,oz_thirtythree,oz_thirtyfour,oz_thirtyfive,oz_thirtysix,oz_thirtyseven,oz_thirtyeight,oz_thirtynine,oz_forty,oz_fortyone,oz_fortytwo,oz_fortythree,oz_fortyfour,oz_fortyfive,oz_fortysix,oz_fortyseven,oz_fortyeight,oz_fortynine,oz_fifty,y
1.468629002571106,-0.142240896821022,0.4471378326416015,-0.690723717212677,-1.6129802465438845,-0.0171225070953369,1.2208341360092163,-0.9349090456962584,0.6901338696479797,-1.5150103569030762,1.3993867635726929,0.5904757976531982,1.3211883306503296,-1.5050644874572754,0.7757939696311951,-0.83782559633255,0.7652677297592163,1.0550286769866943,1.6403114795684814,0.6286548972129822,1.684475064277649,0.770051121711731,1.1017367839813232,0.4541871845722198,1.4505935907363892,-0.5043649673461914,-1.1982680559158323,0.3395563960075378,-0.0779722034931182,-0.0061276108026504,0.637759804725647,1.181692600250244,0.5725674033164978,-1.189440369606018,-1.595000982284546,-1.0297067165374756,0.1707161515951156,0.3010226488113403,0.719131588935852,-0.1740593612194061,-0.2049700915813446,-0.66587895154953,0.2697270512580871,1.667042255401611,1.0382206439971924,-0.4423176050186157,0.4185695052146911,-0.768570601940155,-0.3534063994884491,1.5673861503601074,-0.3411474227905273
-1.3674746751785278,1.040955901145935,1.3423428535461426,-1.2372674942016602,1.1042472124099731,0.6555008888244629,1.4058897495269775,1.3286144733428955,0.0261115133762359,-0.1522600054740905,0.1132027879357338,-1.658342957496643,1.4470064640045166,-0.8534621000289917,-0.5190194845199585,0.0066881459206342,-0.0733526721596717,-0.2145391851663589,0.475200355052948,-1.543745040893555,0.5086431503295898,0.8714064359664917,0.1445399969816208,1.7409642934799194,-1.0608690977096558,-1.2906789779663086,1.5906156301498413,-0.2007576525211334,1.0820033550262451,1.533968448638916,0.8307977914810181,-1.5066622495651243,-0.1005482971668243,-1.106011152267456,-0.016218289732933,-0.0911346971988678,-0.4738281667232513,1.580219864845276,0.0734295099973678,0.7245261669158936,1.2834137678146362,-1.1045408248901367,-0.4335883855819702,-0.1330949366092682,0.5936535596847534,-0.4918362498283386,-0.3234769105911255,-0.8918728232383728,0.4484593272209167,-0.9338662028312684,-0.6501284837722778
0.042451411485672,1.1210283041000366,0.8446205258369446,1.2744643688201904,0.1606928259134292,-1.027758240699768,1.2557744979858398,-1.3388583660125732,-0.7731040120124817,0.701079785823822,-1.0647393465042114,0.4986352026462555,-1.308108687400818,0.4526498019695282,-0.6053435802459717,-1.0448850393295288,-0.33777517080307,-1.320439338684082,-1.032004714012146,-1.344615459442139,-0.6760700941085815,0.7938746809959412,1.5611103773117063,-0.3757421672344208,-1.3906075954437256,-0.6777084469795227,-1.1233551502227783,1.7011438608169556,0.1735308766365051,-0.2469112128019333,-1.0877747535705566,-0.5285435318946838,-0.3284892737865448,0.9980186223983764,0.3936804831027984,-1.309967041015625,-1.032376050949097,1.0760042667388916,0.0587764345109462,-0.2079837173223495,0.4766132831573486,0.8924058675765991,0.1395766884088516,-1.0729371309280396,0.8324771523475647,1.3811850547790527,0.2921776175498962,0.4401919543743133,-1.3408255577087402,0.8636840581893921,1.7412302494049072
0.153446689248085,-1.2208970785140991,1.5894699096679688,-0.9319714307785034,-0.1999925076961517,0.5138019919395447,-0.7578117251396179,1.239848256111145,1.2966593503952026,-0.0543025285005569,0.8805434107780457,0.3660870194435119,0.743956446647644,0.0829546526074409,-0.1306927055120468,1.537137508392334,-1.6347064971923828,-0.8098936080932617,-0.3059127628803253,-0.6637127995491028,-0.4340715408325195,0.6728576421737671,-1.3045121431350708,1.650883436203003,-0.4857136011123657,1.5100537538528442,-1.4509750604629517,1.2896733283996582,-0.7614127397537231,1.5122220516204834,0.2390927970409393,1.7317748069763184,-0.6057112216949463,0.0566022880375385,0.3210316598415375,0.6354244351387024,-0.9501088261604308,0.7989341020584106,0.1786212623119354,0.8081623315811157,1.7278844118118286,-0.2875753343105316,0.4171915352344513,-1.3448230028152466,1.58968985080719,0.480976402759552,1.0581742525100708,-0.2576757967472076,-0.2729634642601013,0.2878185212612152,-0.6689777970314026
1.3217310905456543,0.347026526927948,-0.7955299615859985,1.0574897527694702,1.6642751693725586,0.9112942814826964,1.7006008625030518,-0.1596972048282623,-0.4269063770771026,-0.5699541568756104,1.5750327110290527,1.5163943767547607,0.9066644310951232,1.3094687461853027,-1.4850975275039673,-1.559146523475647,-1.2278772592544556,0.4091444909572601,0.50850510597229,0.5428931713104248,-1.0488063097000122,-0.1086025834083557,0.1399878561496734,1.6946661472320557,-0.4383763968944549,-1.5541435480117798,-0.2481390386819839,-0.5510410666465759,1.546756148338318,-1.0297566652297974,-1.2389533519744873,-1.7685874700546265,1.0091571807861328,0.0607678927481174,1.3746143579483032,-1.437727928161621,0.3080854415893554,0.501400887966156,1.249398946762085,1.2252862453460691,0.907784938812256,1.5936219692230225,0.7049843668937683,0.468641072511673,-0.0561734400689601,0.173535868525505,-1.4953714609146118,0.725027322769165,0.5660657286643982,-0.3356030881404876,1.7546204328536987
0.7835826873779297,-0.5409370064735413,1.25750470161438,-0.7062376737594604,0.7303429245948792,-0.6762403249740601,1.511377215385437,-0.2761300206184387,0.7051329016685486,1.6556200981140137,1.1885236501693726,-0.7748194336891174,1.2614675760269165,1.134892821311951,-1.056926727294922,1.5932114124298096,-0.5616337060928345,0.9098641872406006,-0.8497989773750305,-1.4882632493972778,-0.8924106955528259,-0.9260965585708618,1.0704636573791504,-1.0753767490386963,-1.3108973503112793,0.5067151784896851,-0.3686404526233673,0.3906253576278686,1.2530525922775269,1.1088160276412964,-0.1609696149826049,0.2422154992818832,1.0695539712905884,-0.2122092843055725,0.596747636795044,-1.2675771713256836,0.2098732739686966,-0.3505358695983886,-1.5834921598434448,0.99927020072937,0.3098778128623962,1.256055235862732,-1.4562393426895142,0.1773893684148788,-1.5073764324188232,0.3696279227733612,1.3465619087219238,0.4716855585575104,-1.2666778564453125,0.4947959184646606,0.4740397036075592
-0.013091692700982,1.604182243347168,0.466689795255661,0.0255343671888113,1.2243373394012451,-0.9117062091827391,1.697780966758728,-0.7995176315307617,-0.0603226572275161,-0.546088695526123,-1.370788335800171,0.7428955435752869,0.4671560227870941,0.3392723500728607,-1.5460280179977417,-1.2818840742111206,0.8172563314437866,-0.0186843536794185,1.4394781589508057,0.4914709031581878,-0.4175468385219574,0.5404655337333679,0.2474488168954849,-1.1709227561950684,1.591233730316162,0.3309226930141449,1.5702282190322876,0.4015878438949585,-1.382297158241272,-0.921653151512146,-1.2845674753189087,-1.3638592958450315,-0.2353627383708953,-0.6463874578475952,-0.8483529090881348,-0.2953035533428192,1.5498334169387815,0.0364781878888607,1.1612693071365356,0.4547297954559326,-0.8051556944847107,-0.7238503098487854,1.3659260272979736,1.1273096799850464,-0.7101091742515564,1.7192047834396362,-0.7206089496612549,1.515150547027588,-0.8762417435646057,1.4754917621612549,0.9757628440856934
1.627519607543945,0.737466037273407,0.923073410987854,1.5085419416427612,-1.5558178424835205,-1.5488373041152954,-0.7175658345222473,0.7962644696235657,0.3614959716796875,-0.4003108441829681,0.7914977669715881,1.2943823337554932,-0.8225799202919006,-0.3803137540817261,1.2720799446105957,-1.5399061441421509,0.1408882886171341,-1.0757876634597778,0.6239358186721802,0.3153232634067535,-1.5655702352523804,0.4252639412879944,-0.1867056936025619,-1.5176732540130615,-1.0164060592651367,-0.5354533195495605,-1.4247461557388306,-1.6209075450897217,-1.009937763214111,0.0938970297574997,1.0505939722061155,-0.2414817959070205,-0.8791366815567017,-1.5993636846542358,0.231098398566246,-1.3329194784164429,0.6343199610710144,-1.4382878541946411,0.7612236738204956,0.9719756841659546,-1.1597081422805786,-1.544874668121338,-1.7290972471237185,-0.9232022762298584,1.174596667289734,-1.690638780593872,-1.849919676780701,-0.2768515944480896,-1.3005497455596924,0.6214354634284973,1.121852159500122
0.1104892864823341,0.4390591979026794,1.4235609769821167,-0.4178756177425384,-1.4029545783996582,0.3851208686828613,-1.5985029935836792,0.6174123883247375,1.332245945930481,-0.3380392789840698,-0.5585722327232361,1.2539974451065063,0.0884549990296363,-0.9775667786598206,-0.9943493604660034,0.0042719235643744,0.0770986005663871,-1.431357979774475,-0.1114516109228134,1.0480047464370728,-0.2037912011146545,-0.0807954221963882,-0.2527425587177276,-0.5619779825210571,-0.0772336199879646,-1.2992924451828003,0.8631855249404907,0.0755513980984687,0.8776453733444214,-0.6080111265182495,0.6988623738288879,-0.5382976531982422,0.139506533741951,-1.555514931678772,0.8348945379257202,0.1399799883365631,0.046612337231636,-1.3620190620422363,0.9616199135780334,1.1660960912704468,1.3098244667053225,0.926983118057251,-1.6741985082626345,0.9300137162208556,-0.4755308926105499,0.14994478225708,0.9285102486610411,-1.0640610456466677,-0.6248670816421509,0.1386332958936691,0.2986884117126465
-0.1434565037488937,0.4896842241287231,-0.2859960794448852,1.044851779937744,1.6620893478393557,0.2702198326587677,-0.6863182783126831,-0.0910298973321914,-1.1350125074386597,1.1773386001586914,-0.3846542835235595,-1.2146681547164917,-0.0332488305866718,0.2224493622779846,-0.079162485897541,-0.0819676667451858,0.905025064945221,-1.2756954431533811,1.0637404918670654,-0.4249639809131622,1.2164463996887207,1.2564066648483276,1.1411726474761963,0.4833731651306152,1.182658076286316,0.2010638564825058,-0.6720384955406189,-1.0991520881652832,0.4277515411376953,0.9709289073944092,0.8997767567634583,-1.2624294757843018,1.564186692237854,0.6452279686927795,-0.5922983884811401,1.1427265405654907,1.3449442386627195,-1.3616962432861328,-0.1442908942699432,-0.4948590397834778,1.1106854677200315,-1.659797191619873,-1.5313684940338137,-0.2875742018222809,-1.4775383472442627,0.9439645409584044,1.0218714475631714,1.6108964681625366,1.1435296535491943,1.0456937551498413,1.5456253290176392
